id,title,tags
1272,Sunshine,Sunshine ScienceFiction Thriller CillianMurphy RoseByrne ChrisEvans MichelleYeoh CliffCurtis DannyBoyle die fifti year futur die earth threaten arctic temperatur team astronaut sent reviv mission fail seven year later team sent finish mission mankind last hope
13377,How the Grinch Stole Christmas!,How the Grinch Stole Christmas! Animation Family Comedy BorisKarloff JuneForay ThurlRavenscroft DalMcKennon ChuckJones BenWasham mean grinch bitter hate grinch irrit thought nearbi villag happi time celebr christma disguis santa clau made look like reindeer raid villag steal christma thing villag sure christma year
7183,Perfect Stranger,Perfect Stranger Crime Drama Mystery Thriller HalleBerry BruceWillis GiovanniRibisi RichardPortnow GaryDourdan JamesFoley would keep secret journalist goe undercov ferret businessman harrison hill best friend killer pose temp enter game onlin mous
8271,Disturbia,Disturbia Thriller Drama Mystery ShiaLaBeouf SarahRoemer Carrie-AnneMoss DavidMorse AaronYoo D.J.Caruso quieter street darker secret kale year place hous arrest punch teacher confin hous decid free time spi neighbor thing start weird guest enter turner hous come back kale friend ronni ashley start grow interest actual happen within hous robert turner
1534,Pathfinder,Pathfinder Adventure KarlUrban MoonBloodgood RussellMeans ClancyBrown JayTavare MarcusNispel world ultim battl begin vike left behind clan battl nativ american tribe rais within tribe ultim becom savior fight norsemen
1407,La Vie en Rose,La Vie en Rose Romance Music Drama MarionCotillard SylvieTestud PascalGreggory EmmanuelleSeigner Jean-PaulRouve OlivierDahan extraordinari stori edith piaf swirl impressionist portrait artist regret noth writer director olivi dahan rose star marion cotillard blaze perform legendari french icon edith piaf mean street bellevil district pari dazzl limelight york famou concert hall piaf life constant battl sing surviv live love rais grandmoth brothel piaf discov nightclub owner loui leple gerard depardieu persuad sing despit extrem nervous piaf becam franc immort icon voic indel signatur centuri
1441,The Contract,The Contract Drama Action Thriller Crime MorganFreeman JohnCusack AliceKrige MeganDodds CoreyJohnson BruceBeresford everi killer meet equal attempt recov recent famili trauma escap wood peac hike trip lawman young stumbl across danger contract killer
6145,Fracture,Fracture Thriller AnthonyHopkins RyanGosling DavidStrathairn RosamundPike EmbethDavidtz GregoryHoblit shot wife prove husband trial attempt murder wife seemingli open shut case ambiti district attorney tri away howev surpris around everi corner suspens game mous play must manipul outwit
10294,Vacancy,Vacancy Horror Thriller KateBeckinsale LukeWilson EthanEmbry ScottG.Anderson FrankWhaley NimródAntal check terror begin young marri coupl becom strand isol motel find hidden video camera room realiz unless escap next victim snuff film
13067,In the Land of Women,In the Land of Women Romance Comedy Drama MegRyan KristenStewart AdamBrody JoBethWilliams OlympiaDukakis JonKasdan readi fall breakup girlfriend leav heartbroken carter webb move michigan take care ail grandmoth get mix live mother daughter live across street
1268,Mr. Bean's Holiday,Mr. Bean's Holiday Family Comedy RowanAtkinson MaxBaldry EmmadeCaunes WillemDafoe KarelRoden SteveBendelack disast passport bean win trip cann unwittingli separ young father must help reunit discov franc bicycl true love among thing
14636,The Condemned,The Condemned Action Thriller SteveAustin VinnieJones RobertMammone ToryMussett ManuBennett ScottWiper fight watch jack conrad await death penalti corrupt central american prison purchas wealthi televis produc taken desol island must fight death nine condemn killer corner world freedom go sole survivor
559,Spider-Man 3,Spider-Man 3 Fantasy Action Adventure TobeyMaguire KirstenDunst JamesFranco ThomasHadenChurch TopherGrace SamRaimi battl within seemingli invinc spider goe crop villain includ shape shift sandman spider superpow alter alien organ alter peter parker deal nemesi eddi brock also get caught love triangl
37933,Tales from Earthsea,Tales from Earthsea Adventure Fantasy Animation ScienceFiction JunichiOkada AoiTeshima BuntaSugawara YūkoTanaka TeruyukiKagawa GoroMiyazaki dragon chose land dragon chose wind fire someth bizarr come land kingdom deterior peopl begin strang even strang peopl begin dragon enter world human bizarr event wander wizard investig caus journey meet princ arren young distraught teenag arren look like young teen sever dark side grant strength hatr ruthless merci especi come protect teru witch kumo perfect opportun fear would help
4977,Paprika,Paprika Animation Drama Mystery ScienceFiction Thriller MegumiHayashibara TōruFuruya KouichiYamadera KatsunosukeHori ToruEmori SatoshiKon brain anim machin allow therapist enter patient dream stolen hell break loos young femal therapist stop paprika
2269,Day Watch,Day Watch Fantasy Horror KonstantinKhabenskiy MariyaPoroshina VladimirMenshov GalinaTyunina ZhannaFriske TimurBekmambetov second chapter epic fantasi trilog serv forc light dark come possess devic restor life moscow nearli destroy apocalypt event
11798,This Is England,This Is England Drama Crime ThomasTurgoose StephenGraham JoHartley AndrewShim VickyMcClure ShaneMeadows crowd stand alon decid stori troubl grow england come across skinhead home school fight becom best friend even like famili base experi director shane meadow
4964,Knocked Up,Knocked Up Comedy Romance Drama SethRogen KatherineHeigl LeslieMann PaulRudd JasonSegel JuddApatow save date love parti anim stone last thing ever expect night stand show doorstep eight week later tell pregnant
2976,Hairspray,Hairspray Family Comedy Music Romance JohnTravolta MichellePfeiffer ChristopherWalken JamesMarsden QueenLatifah AdamShankman follow beat world follow pleasantli plump teenag traci turnblad best friend penni pingleton audit corni collin show traci win scheme amber tussl mother plot destroy traci turn chao
1562,28 Weeks Later,28 Weeks Later Horror Thriller ScienceFiction ImogenPoots RobertCarlyle RoseByrne JeremyRenner HaroldPerrineau JuanCarlosFresnadillo day turn week horror return chill sequel day later inhabit british isl appear lost battl onslaught diseas deadli rage viru kill everi citizen month later group american dare foot isl convinc danger come gone soon becom clear scourg continu live wait pounc next victim
810,Shrek the Third,Shrek the Third Fantasy Adventure Animation Comedy Family MikeMyers EddieMurphy CameronDiaz JulieAndrews AntonioBanderas ChrisMiller RamanHui readi third king away die shrek fiona becom king queen howev shrek want return cozi swamp live peac quiet find anoth heir throne bring back rule kingdom
5723,Once,Once Drama Music Romance GlenHansard MarkétaIrglová HughWalsh GerardHendrick AlaistairFoley JohnCarney often find right person vacuum repairman moonlight street musician hope break czech immigr earn live sell flower approach news also aspir singer songwrit pair decid collabor song compos reflect stori blossom love
285,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End Adventure Fantasy Action JohnnyDepp OrlandoBloom KeiraKnightley StellanSkarsgård ChowYun-fat GoreVerbinski world adventur begin captain barbossa long believ dead come back life head edg earth turner elizabeth swann noth quit seem
12526,Bug,Bug Horror Thriller AshleyJudd MichaelShannon HarryConnickJr. LynnCollins BríanF.O'Byrne WilliamFriedkin first send drone find queen lone waitress tragic past agn room motel live fear abus recent parol husband agn begin tent romanc peter eccentr nervou drifter start feel hope first bug arriv
3432,Mr. Brooks,Mr. Brooks Drama Crime Mystery Thriller KevinCostner DemiMoore DaneCook WilliamHurt MargHelgenberger BruceA.Evans everyth everyth hide psycholog thriller sometim control murder mayhem love alter
14207,The Librarian: Quest for the Spear,The Librarian: Quest for the Spear Thriller Adventure Action Comedy Drama NoahWyle SonyaWalger BobNewhart KyleMacLachlan KellyHu PeterWinther unknown magic artifact lift librari meek librarian set ensur safe return
3489,88 Minutes,88 Minutes Crime Mystery Thriller AlPacino AliciaWitt LeeleeSobieski AmyBrenneman WilliamForsythe JonAvnet minut solv murder minut focus colleg professor pacino moonlight forens psychiatrist receiv death threat claim minut live
12225,Cashback,Cashback Drama Comedy Romance SeanBiggerstaff EmiliaFox ShaunEvans MichaelDixon MichelleRyan SeanEllis sometim love hide second life pain breakup develop insomnia kill time start work late night shift local supermarket artist imagin run wild
298,Ocean's Thirteen,Ocean's Thirteen Crime Thriller GeorgeClooney BradPitt MattDamon AlPacino BernieMac StevenSoderbergh odd get even danni ocean team crimin back compos plan person ever ruthless casino owner willi bank doublecross reuben tishkoff caus heart attack danni ocean vow team anyth bring willi bank along everyth even mean ask help enemi
1691,Hostel: Part II,Hostel: Part II Horror LaurenGerman BijouPhillips HeatherMatarazzo RichardBurgi RogerBart EliRoth american imagin follow geograph tour slovakia three young american women lure hostel handsom young sell twist master tie bring upon unthink world pain
9408,Surf's Up,Surf's Up Animation Comedy Family ShiaLaBeouf JeffBridges ZooeyDeschanel JonHeder JamesWoods AshBrannon ChrisBuck coldest place earth hottest thing around codi surf penguin shiverpool dream make like idol journey discov talent think must learn accept surf fame fortun surf american comput anim mockumentari film produc soni pictur anim distribut columbia pictur imagework studio star voic shia labeouf jeff bridg zooey deschanel heder among other
1979,Fantastic 4: Rise of the Silver Surfer,Fantastic 4: Rise of the Silver Surfer Adventure Fantasy Action Thriller IoanGruffudd JessicaAlba ChrisEvans MichaelChiklis JulianMcMahon TimStory discov secret surfer fantast four return screen power enemi threaten earth seemingli unstopp silver surfer seem enemi pose greater threat intrepid superhero realiz
1991,Death Proof,Death Proof Action Thriller KurtRussell ZoëBell RosarioDawson VanessaFerlito SydneyTamiiaPoitier QuentinTarantino crash cours reveng austin hottest jungl julia set night unwind friend shanna arlen covertli track move stuntman mike scar rebel leer behind wheel muscl rev feet away
9952,Rescue Dawn,Rescue Dawn Adventure Drama War ChristianBale SteveZahn MarshallBell TobyHuss PatHealy WernerHerzog true stori surviv declassifi fighter pilot epic struggl surviv shot mission lao vietnam
11211,Bring It On: All or Nothing,Bring It On: All or Nothing Comedy HaydenPanettiere SolangeKnowles GusCarr MarcyRylan GusCarr SteveRash unknown transfer student rough high school tri join cheer lead squad find face head cheerlead also former school prepar cheer competit
2359,Sicko,Sicko Documentary MichaelMoore GeorgeW.Bush BillClinton HillaryClinton BillyCrystal MichaelMoore might hurt littl sicko michael moor documentari corrupt health care system unit state main goal make profit even mean lose peopl live peopl deni health insur money make busi model health care provid america
3021,1408,1408 Horror Thriller JohnCusack SamuelL.Jackson MaryMcCormack JasmineJessicaAnthony TonyShalhoub MikaelHåfström demon room within special debunk paranorm occurr check fabl room dolphin hotel soon settl confront genuin terror
2196,Death at a Funeral,Death at a Funeral Comedy Drama MatthewMacfadyen KeeleyHawes AndyNyman EwenBremner DaisyDonovan FrankOz director frank come stori famili put funer chao ensu tri expos dark secret regard recent deceas patriarch dysfunct british famili
1571,Live Free or Die Hard,Live Free or Die Hard Action Thriller BruceWillis JustinLong TimothyOlyphant CliffCurtis MaggieQ LenWiseman school back john mcclane back badder ever time work homeland secur call servic young hacker stop ring internet terrorist intent take control america comput infrastructur
2959,License to Wed,License to Wed Comedy RobinWilliams MandyMoore JohnKrasinski EricChristianOlsen ChristineTaylor KenKwapis first came love came reverend frank newli engag sadi wait start life togeth live happili ever howev sadi famili church reverend frank bless union pass patent foolproof marriag prep cours consist outrag class outlandish homework assign outright invas privaci
2698,Evan Almighty,Evan Almighty Fantasy Comedy Family SteveCarell LaurenGraham JohnGoodman JimmyBennett JohnMichaelHiggins TomShadyac comedi biblic proport contact congressman evan baxter tell build prepar great flood
1858,Transformers,Transformers Adventure ScienceFiction Action ShiaLaBeouf JoshDuhamel MeganFox RachaelTaylor TyreseGibson MichaelBay world young teenag witwicki becom involv ancient struggl extraterrestri faction transform robot heroic autobot evil decepticon hold clue unimagin power decepticon stop noth retriev
675,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix Adventure Fantasy Family Mystery DanielRadcliffe RupertGrint EmmaWatson MichaelGambon RalphFiennes DavidYates evil must confront return fifth year studi hogwart harri stun find warn return lord voldemort ignor left choic harri take matter hand train small group student dub dumbledor armi defend dark art
3563,I Now Pronounce You Chuck & Larry,I Now Pronounce You Chuck & Larry Comedy Romance AdamSandler KevinJames JessicaBiel DanAykroyd VingRhames DennisDugan straight tell anyon firefight chuck ford larri valentin guy loyal core widow larri ask chuck pose lover domest partner benefit kid buddi agre howev thing dicey bureaucrat come call boy forc present pictur domest bliss
4688,Across the Universe,Across the Universe Adventure Drama Music Romance EvanRachelWood JimSturgess JoeAnderson DanaFuchs MartinLuther JulieTaymor need love music base beatl songbook england america vietnam love stori luci jude intertwin anti movement social protest
10074,Hot Rod,Hot Rod Action Comedy AndySamberg IslaFisher BillHader SissySpacek DannyMcBride AkivaSchaffer smack destini face kimbal perform stunt life even though rather accid prone poor even respect stepfath frank beat weekli spar match frank fall devis outrag stunt rais money frank oper kick frank butt
2270,Stardust,Stardust Adventure Fantasy Romance Family ClaireDanes CharlieCox MichellePfeiffer RobertDeNiro SiennaMiller MatthewVaughn summer star fall chase begin countrysid town border magic land young make promis belov retriev fallen star ventur magic realm journey take world beyond wildest dream reveal true ident
35,The Simpsons Movie,The Simpsons Movie Animation Comedy Family DanCastellaneta JulieKavner NancyCartwright YeardleySmith HankAzaria DavidSilverman famili feel better homer accident pollut town water suppli springfield encas gigant dome simpson declar fugit
3638,No Reservations,No Reservations Comedy CatherineZeta-Jones AaronEckhart AbigailBreslin PatriciaClarkson JennyWade ScottHicks life alway made order master chef kate armstrong run life kitchen intimid intens howev recip disast work becom guardian young niec cross fork brash sou chef join staff though romanc bloom face rivalri kate need look outsid kitchen find true happi
6589,Underdog,Underdog Action Adventure Comedy Family JasonLee PeterDinklage JimBelushi PatrickWarburton AlexNeuberger FrederikDuChau nation accid give hound name shoeshin seriou superpow secret eventu share young becom owner friend
8669,Charlie Bartlett,Charlie Bartlett Comedy Drama AntonYelchin RobertDowneyJr. HopeDavis KatDennings TylerHilton JonPoll popular state mind awkward teenag charli bartlett anton yelchin troubl fit high school charli need friend fast decid best find appoint resid psychiatrist becom popular guy school dole advic occasion medic student bodi
2503,The Bourne Ultimatum,The Bourne Ultimatum Action Drama Mystery Thriller MattDamon JuliaStiles DavidStrathairn ScottGlenn PaddyConsidine PaulGreengrass rememb everyth forgiv noth bourn brought hide report simon ross tri unveil oper blackbriar upgrad project treadston seri newspap column inform report stir memori bourn must final uncov dark past dodg compani best effort erad
10795,Tell No One,Tell No One Drama Thriller Crime Mystery FrançoisCluzet Marie-JoséeCroze KristinScottThomas FrançoisBerléand AndréDussollier GuillaumeCanet eight year alex wife murder today email receiv mysteri mail appear wife murder year earlier frantic tri find whether aliv find implic death
8363,Superbad,Superbad Comedy JonahHill MichaelCera ChristopherMintz-Plasse BillHader SethRogen GregMottola come high school best buddi face separ anxieti prepar colleg attempt score alcohol parti help fake tote friend guy even take turn chaotic territori
17350,The Brice Man,The Brice Man Comedy JeanDujardin BrunoSalomone ClovisCornillac ÉlodieBouchez AlexandraLamy JamesHuth unknown wannab surfer parti french riviera await perfect wave
5174,Rush Hour 3,Rush Hour 3 Action Comedy Crime Thriller ChrisTucker JackieChan HiroyukiSanada MaxvonSydow YvanAttal BrettRatner rush attempt assassin ambassador inspector detect carter back action head pari protect french woman knowledg triad secret leader also hold secret meet unit nation author person struggl chines crimin mastermind name kenji reveal long lost brother
9703,The Last Legion,The Last Legion Action Adventure Fantasy War ColinFirth BenKingsley AishwaryaRaiBachchan PeterMullan KevinMcKidd DougLefler empir begin legend roman empir crumbl young romulu augustu flee citi embark peril voyag britain track legion support
9750,Balls of Fury,Balls of Fury Comedy Crime DanFogler ChristopherWalken GeorgeLopez MaggieQ JamesHong BenGarant huge comedi tini ball randi daytona child ping pong prodigi lost chanc olymp gold father murder mysteri feng gambl debt later luck scrape live seedi back room show vega turn help take feng happen love ping pong
10760,Sydney White,Sydney White Comedy AmandaBynes SaraPaxton MattLong JeremyHoward DannyStrong JoeNussbaum freshman year fairytal modern retel snow white student freshman year colleg greek system
4349,The Kingdom,The Kingdom Thriller Action Drama JamieFoxx JenniferGarner ChrisCooper JasonBateman AliSuliman PeterBerg stop enemi afraid team govern agent sent investig bomb american facil middl east
4858,The Invasion,The Invasion ScienceFiction Thriller NicoleKidman DanielCraig JeremyNortham JeffreyWright JacksonBond OliverHirschbiegel JamesMcTeigue trust anyon show emot fall asleep washington psychologist carol bennel colleagu driscol peopl earth awar epidem run rampant citi discov alien viru aboard crash space shuttl transform anyon come contact unfeel drone sleep carol realiz hold stop spread plagu race find late
10431,War,War Action Thriller Crime JetLi JasonStatham JohnLone DevonAoki LuisGuzmán PhilipG.Atwell vengeanc ultim weapon agent jack crawford reveng partner kill clue point mysteri assassin rogu rogu turn year later take care unfinish busi trigger violent clash rival gang truth come late dust settl remain stand
12435,The Nanny Diaries,The Nanny Diaries Comedy Drama Romance ScarlettJohansson LauraLinney NicholasArt ChrisEvans PaulGiamatti ShariSpringerBerman RobertPulcini comedi life seen bottom colleg graduat goe work nanni rich york famili ensconc home juggl dysfunct romanc spoil brat charg
2082,Halloween,Halloween Horror MalcolmMcDowell BradDourif DaegFaerch TylerMane ScoutTaylor-Compton RobZombie evil unmask commit year michael myer grown still danger escap mental institut commit year immedi return haddonfield want find babi sister lauri anyon cross path mortal danger
11835,Death Sentence,Death Sentence Action Crime Drama Thriller KevinBacon GarrettHedlund KellyPreston JordanGarrett JohnGoodman JamesWan protect nick hume mild manner execut perfect life gruesom night wit someth chang forev transform grief hume eventu come disturb conclus length great protect famili
2335,Taxi 4,Taxi 4 Action Comedy SamyNaceri FrédéricDiefenthal EmmaWiklund EdouardMontoute Jean-ChristopheBouvet GérardKrawczyk unknown extradit africa stand trial notori belgian crimin entrust marseil polic depart less hour wili crook convinc bumbl policeman emilien lowli belgian embassi employe railroad brilliant master crimin
6916,"Watch Out, We're Mad","Watch Out, We're Mad Action Comedy TerenceHill BudSpencer PattyShepard DeogratiasHuerta JohnSharp MarcelloFondato unknown tie place local stunt race driver start contest decid prize dune buggi mobster destroy determin back"
1992,Planet Terror,Planet Terror Horror Action Thriller RoseMcGowan NaveenAndrews MichaelBiehn JeffFahey JoshBrolin RobertRodriguez human last hope rest high power machin doctor find graveyard shift inund townspeopl ravag sore among wound cherri dancer whose rip bodi invalid quickli becom enrag aggressor cherri boyfriend wray lead team accident warrior night
5176,3:10 to Yuma,3:10 to Yuma Western RussellCrowe ChristianBale LoganLerman DallasRoberts PeterFonda JamesMangold time wait arizona late infam outlaw wade viciou gang thiev murder plagu southern railroad wade captur civil veteran evan struggl surviv drought plagu ranch volunt deliv aliv yuma train take killer trial
4141,Shoot 'Em Up,Shoot 'Em Up Action Thriller Comedy Crime CliveOwen MonicaBellucci PaulGiamatti StephenMcHattie GregBryk MichaelDavis anoth famili make live name smith deliv woman babi shootout call upon protect newborn armi gunmen
4347,Atonement,Atonement Drama Romance KeiraKnightley JamesMcAvoy RomolaGarai SaoirseRonan BrendaBlethyn JoeWright torn apart betray separ bound love year fledgl writer brioni talli irrevoc chang cours sever live accus older sister lover crime commit
2009,"4 Months, 3 Weeks and 2 Days","4 Months, 3 Weeks and 2 Days Drama AnamariaMarinca LauraVasiliu VladIvanov AlexandruPotocean LuminițaGheorghiu CristianMungiu moment begin live gabita pregnant abort strictli forbidden romania communist regim despit common practic gabita want abort movi follow friend otilia made appoint bebe abort"
4413,The Brave One,The Brave One Crime Drama Thriller JodieFoster TerrenceHoward NickyKatt NaveenAndrews MarySteenburgen NeilJordan mani wrong make right woman struggl recov brutal attack set mission reveng
6973,In the Valley of Elah,In the Valley of Elah History Drama Thriller Crime Mystery TommyLeeJones CharlizeTheron SusanSarandon FrancesFisher JamesFranco PaulHaggis sometim find truth easier face career offic wife work polic detect uncov truth behind disappear follow return tour duti iraq
2252,Eastern Promises,Eastern Promises Thriller Crime Mystery NaomiWatts ViggoMortensen VincentCassel ArminMueller-Stahl SinéadCusack DavidCronenberg everi leav mark russian teenag live london die childbirth leav clue midwif journal could child rape involv violent russian famili
7737,Resident Evil: Extinction,Resident Evil: Extinction Horror Action ScienceFiction MillaJovovich OdedFehr AliLarter IainGlen MikeEpps RussellMulcahy extinct come year racoon citi catastroph survivor travel across nevada desert hope make alaska alic join caravan fight hord zombi evil umbrella corp
10030,Good Luck Chuck,Good Luck Chuck Comedy DaneCook JessicaAlba DanFogler ElliaEnglish LonnyRoss MarkHelfrich break curs break heart curs sinc childhood dentist charli kagan find right woman even wors learn girlfriend find true love meet relationship end hear charli reput good luck charm women line quick tryst charli meet woman dream must find break curs risk lose next meet
5915,Into the Wild,Into the Wild Adventure Drama EmileHirsch MarciaGayHarden WilliamHurt JenaMalone BrianH.Dierker SeanPenn heart soul true stori student athlet christoph mccandless graduat emori univers abandon possess gave entir save account chariti hitchhik alaska live wilder
13680,The Game Plan,The Game Plan Comedy Family DwayneJohnson MadisonPettis KyraSedgwick RoselynSánchez МоррисЧестнат AndyFickman half size twice troubl move bachelor footbal star kingman seem wealthi carefre team captur championship suddenli tackl unexpect news young daughter result last fling wife must learn balanc person profession live need child
4588,"Lust, Caution","Lust, Caution Action Drama Romance Thriller TonyLeungChiu-Wai TangWei JoanChen LeehomWang AnupamKher AngLee unknown world secret agent must seduc assassin offici work japanes puppet govern shanghai mission becom cloud find fall love assign kill"
9038,The Heartbreak Kid,The Heartbreak Kid Comedy BenStiller MalinÅkerman MichelleMonaghan JerryStiller RobCorddry BobbyFarrelly PeterFarrelly wait life marri wait anoth week eddi year confirm bachelor final say beauti sexi lila honeymoon mexico woman dream turn total nightmar could never pull trigger realiz jump
7211,Dan in Real Life,Dan in Real Life Comedy Romance Drama SteveCarell JulietteBinoche DaneCook DianneWiest JohnMahoney PeterHedges someth happen confus awkward famili advic columnist burn expert relationship somehow struggl succeed brother singl parent three precoci daughter thing even complic find woman fall love actual brother girlfriend
4538,The Darjeeling Limited,The Darjeeling Limited Adventure Drama Comedy OwenWilson JasonSchwartzman AdrienBrody BillMurray AnjelicaHuston WesAnderson unknown three american brother spoken year train voyag across india plan find bond becom brother like use spiritu quest howev veer rapidli cours event involv counter pain killer indian cough syrup pepper spray
2001,We Own the Night,We Own the Night Drama Crime Thriller JoaquinPhoenix EvaMendes AlexVeadov MarkWahlberg RobertDuvall JamesGray brother opposit side beyond differ lie loyalti york nightclub manag tri save brother father russian mafia hitmen
4517,Elizabeth: The Golden Age,Elizabeth: The Golden Age Drama History Romance CateBlanchett CliveOwen GeoffreyRush LaurenceFox TomHollander ShekharKapur woman warrior queen queen elizabeth reign threaten ruthless famili betray spain invad armi shrewd advis must safeguard live peopl
4566,Michael Clayton,Michael Clayton Drama Mystery Crime GeorgeClooney TomWilkinson TildaSwinton SydneyPollack MichaelO'Keefe TonyGilroy truth adjust firm bring fixer remedi situat lawyer breakdown repres chemic compani know guilti multi billion dollar class action suit
4520,Sleuth,Sleuth Drama Thriller MichaelCaine JudeLaw HaroldPinter CarmelO'Sullivan KennethBranagh KennethBranagh obey rule sprawl countri estat age writer match wit struggl actor stolen wife heart
6615,Lars and the Real Girl,Lars and the Real Girl Comedy Romance Drama RyanGosling EmilyMortimer PaulSchneider KelliGarner LaurenAsh CraigGillespie search true love begin outsid sometim find love least expect lar sweet quirki think found girl dream life size doll name bianca lar complet content artifici girlfriend develop feel margo attract worker lar find lost uniqu love triangl hope somehow discov real mean true love
4513,30 Days of Night,30 Days of Night Horror Thriller JoshHartnett MelissaGeorge BenFoster DannyHuston MarkBooneJunior DavidSlade come stori isol alaskan town plung dark month year sink horizon last ray light fade town attack bloodthirsti gang vampir bent uninterrupt orgi destruct small town husband wife sheriff team stand survivor certain destruct
5125,Rendition,Rendition Drama Thriller OmarMetwally ReeseWitherspoon JakeGyllenhaal MoaKhouas ZinebOukach GavinHood someon love disappear egyptian terror suspect disappear flight africa washington american wife analyst find caught struggl secur releas secret detent facil somewher outsid
4771,Gone Baby Gone,Gone Baby Gone Crime Drama Mystery CaseyAffleck MichelleMonaghan MorganFreeman EdHarris JohnAshton BenAffleck everyon want truth find year amanda mccreadi disappear home polic make littl headway solv case girl aunt beatric mccreadi hire privat detect patrick kenzi angi gennaro detect freeli admit littl experi type case famili want reason cop know tough neighborhood live case progress kenzi gennaro face drug dealer gang pedophil solv case face moral dilemma tear apart
4512,The Assassination of Jesse James by the Coward Robert Ford,The Assassination of Jesse James by the Coward Robert Ford Action Drama Western BradPitt CaseyAffleck SamShepard Mary-LouiseParker PaulSchneider AndrewDominik beyond myth lie america greatest betray outlaw jess jame rumor fastest west eager recruit jame notori gang robert ford eventu grow jealou fame outlaw robert brother sens opportun kill jame murder action elev target near mythic statu
2011,Persepolis,Persepolis Animation Drama ChiaraMastroianni DanielleDarrieux CatherineDeneuve SimonAbkarian GabrielleLopesBenites VincentParonnaud MarjaneSatrapi unknown iran marjan marji statrapi watch event young eye idealist famili long dream fulfil hate shah defeat iranian revolut howev marji grow wit first hand iran rule islam fundamentalist becom repress tyranni
5708,Control,Control Drama SamRiley SamanthaMorton AlexandraMariaLara JoeAnderson JamesAnthonyPearson AntonCorbijn unknown control biographi divis lead singer curti take stori schoolboy day suicid band first american tour
3603,Black Sheep,Black Sheep Horror Comedy NathanMeister PeterFeeney DanielleMason JamesAshcroft MickRose JonathanKing million sheep zealand piss genet engin experi gone horribl awri turn larg flock docil sheep unrel kill machin rural horror comedi direct jonathan king featur special effect design weta workshop
663,Saw IV,Saw IV Horror Thriller Crime TobinBell ScottPatterson CostasMandylor BetsyRussell LyriqBent DarrenLynnBousman think game begun jigsaw apprentic amanda dead upon news detect kerri murder season profil agent strahm agent perez arriv terrifi commun assist veteran detect hoffman sift jigsaw latest grisli remain piec togeth puzzl howev swat command rigg abduct thrust game last offic untouch jigsaw nineti minut overcom seri dement trap save friend face deadli consequ
7347,Elite Squad,Elite Squad Drama Action Crime WagnerMoura CaioJunqueira AndréRamiro MilhemCortaz FernandaMachado JoséPadilha street elit surviv visit pope janeiro captain nascimento bope special polic oper battalion assign elimin risk drug dealer danger slum nearbi pope intend lodg
4982,American Gangster,American Gangster Drama Crime DenzelWashington RussellCrowe ChiwetelEjiofor JoshBrolin LymariNadal RidleyScott side american dream follow death employ mentor bumpi johnson frank luca establish number import heroin harlem district manhattan buy heroin directli sourc south east asia come uniqu import drug unit state base true stori
5559,Bee Movie,Bee Movie Family Animation Adventure Comedy JerrySeinfeld RenéeZellweger JimCummings MatthewBroderick PatrickWarburton SteveHickner SimonJ.Smith born wild barri benson graduat colleg disillus lone career choic make honey special trip outsid hive barri life save vanessa florist york citi relationship blossom discov human actual honey subsequ decid
7972,Before the Devil Knows You're Dead,Before the Devil Knows You're Dead Crime Drama Thriller PhilipSeymourHoffman EthanHawke AlbertFinney MarisaTomei AleksaPalladino SidneyLumet suppos hurt brother organ robberi parent jewelri store goe horribl wrong trigger seri event send famili hurtl toward shatter climax
2013,The Diving Bell and the Butterfly,The Diving Bell and the Butterfly Drama MathieuAmalric EmmanuelleSeigner Marie-JoséeCroze AnneConsigny PatrickChesnais JulianSchnabel imagin free ell franc editor jean dominiqu baubi suffer stroke paralyz entir bodi except left use blink memoir baubi eloqu describ aspect interior world psycholog torment trap insid bodi imagin stori land visit mind
6977,No Country for Old Men,No Country for Old Men Crime Drama Thriller TommyLeeJones JavierBardem JoshBrolin WoodyHarrelson KellyMacdonald JoelCoen EthanCoen clean getaway llewelyn moss stumbl upon dead bodi million hoard heroin texa desert method killer anton chigurh come look local sheriff bell trail role prey predat blur violent pursuit money justic collid
4953,Be Kind Rewind,Be Kind Rewind Drama Comedy JackBlack YasiinBey DannyGlover MiaFarrow MarcusCarlFranklin MichelGondry name shoot whose brain becom magnet unintent destroy everi tape friend video store order satisfi store loyal renter age woman sign dementia remak lost film
5123,August Rush,August Rush Family Drama Music FreddieHighmore KeriRussell JonathanRhysMeyers TerrenceHoward RobinWilliams KirstenSheridan incred journey move speed sound drama fairi tale element orphan music prodigi use gift clue find birth parent
13363,The Man from Earth,The Man from Earth ScienceFiction Drama DavidLeeSmith TonyTodd JohnBillingsley EllenCrawford AnnikaPeterson RichardSchenkman acclaim writer star trek twilight zone come stori transcend time space impromptu goodby parti professor john oldman becom mysteri interrog retir scholar reveal colleagu never age walk earth year
4515,Lions for Lambs,Lions for Lambs Action Adventure Drama History RobertRedford MerylStreep TomCruise MichaelPeña AndrewGarfield RobertRedford stand someth might fall anyth three stori told simultan nineti minut real time republican senat presidenti hope give hour long interview skeptic televis report detail strategi victori afghanistan special forc ambush afghani ridg await rescu taliban forc close poli professor california colleg invit student engag
